"Id","NA_L3CODE","X","Y"
16905,"9.2.4",88949.1956385038,5622679.85933998
16906,"9.2.4",152110.015298997,5665043.23997999
16907,"9.2.4",264692.554140998,5456031.30521998
16908,"9.2.4",31381.0714839989,5350777.29101998
16909,"9.2.4",96940.5892357985,5322906.25304997
16910,"9.2.4",54890.8556531013,5338534.48603997
16911,"9.2.4",-5382.09528878469,5473388.06731997
16912,"9.2.4",142129.787458001,5612185.34044998
16913,"9.2.4",-55458.1893097987,5107996.99057997
16914,"9.2.4",9589.66735522925,5342466.75793998
16915,"9.2.4",-29302.0602763012,5341423.53772997
16916,"9.2.4",342789.120110998,5495074.84974998
16917,"9.2.4",79791.7512788011,5652093.50743999
16918,"9.2.4",99185.8844133009,5331419.64550997
16919,"9.2.4",82823.9412018995,5536620.93904998
16920,"9.2.4",-83236.1018210982,5220507.98996997
16921,"9.2.4",231314.835404002,5597653.58563999
16922,"9.2.4",-22804.8836191973,5289797.64305997
16923,"9.2.4",163178.043139001,5523607.64869998
16924,"9.2.4",61867.1951890956,5284905.70400997
16925,"9.2.4",248564.448034002,5616392.25747998
16926,"9.2.4",48768.6571055018,5448491.00682998
16927,"9.2.4",-73289.1310988021,5323943.39677997
16928,"9.2.4",202500.402448997,5554999.18117998
16929,"9.2.4",56031.9353380025,5403474.45026997
16930,"9.2.4",238702.088078003,5593808.74356998
16931,"9.2.4",-55106.3987823005,5459385.81178998
16932,"9.2.4",112713.207879006,5516765.81537998
16933,"9.2.4",80242.9354283997,5565203.42898997
16934,"9.2.4",83659.4673378997,5294204.50049997
16935,"9.2.4",1652.67314329849,5397588.51361997
16936,"9.2.4",-12622.0693907018,5209071.00400997
16937,"9.2.4",-20086.0853201985,5440322.84797998
16938,"9.2.4",88673.9022822969,5640571.59945998
16939,"9.2.4",228184.700694004,5565883.62381998
16940,"9.2.4",-58930.1739181972,5213489.02986997
16941,"9.2.4",97105.5079526963,5445972.70286998
16942,"9.2.4",301419.274349997,5464703.58350998
16943,"9.2.4",-29180.0942276007,5306240.43000998
16944,"9.2.4",-54592.9629966019,5143866.04392996
16945,"9.2.4",7052.81704343587,5272952.40871997
16946,"9.2.4",81909.5177528989,5534998.41996998
16947,"9.2.4",74399.0093491034,5633746.48715998
16948,"9.2.4",-19710.5388454962,5200317.38091997
16949,"9.2.4",-49068.8275610032,5225891.18439996
16950,"9.2.4",31865.9988972053,5239174.61844997
16951,"9.2.4",287501.203271003,5641528.99370999
16952,"9.2.4",-68333.2504376967,5249123.87284996
16953,"9.2.4",316915.113236005,5519606.96737997
16954,"9.2.4",34716.3509445022,5386895.25569997
16955,"9.2.4",102385.875990003,5671982.64936998
16956,"9.2.4",285811.809299998,5546634.21467997
16957,"9.2.4",56313.7786824976,5558161.43016998
16958,"9.2.4",51512.1999048962,5431270.20729998
16959,"9.2.4",-48681.6459671999,5305104.07379997
16960,"9.2.4",259413.494789,5653227.01061998
16961,"9.2.4",-26118.9189790998,5394427.03579998
16962,"9.2.4",137297.801184004,5709637.57961998
16963,"9.2.4",-98133.7990389051,5354076.66982997
16964,"9.2.4",221827.066316004,5691055.39022998
16965,"9.2.4",-66816.364054301,5381040.60674997
16966,"9.2.4",-71669.6106574003,5121337.70102996
16967,"9.2.4",-13503.5151809978,5337289.18153997
16968,"9.2.4",20485.9584446049,5211727.59701997
16969,"9.2.4",-81794.4647896018,5415453.36456997
16970,"9.2.4",21769.9735062988,5272670.57204997
16971,"9.2.4",-64363.5675393014,5259418.12705997
16972,"9.2.4",248799.634037,5460512.49611998
16973,"9.2.4",172896.023707002,5573511.20960998
16974,"9.2.4",122101.05722,5528858.99618998
16975,"9.2.4",71281.7094669969,5497862.64397998
16976,"9.2.4",327896.153914004,5494205.67529998
16977,"9.2.4",101962.912156999,5625700.55398998
16978,"9.2.4",221848.377419003,5556658.32002998
16979,"9.2.4",37907.3213985988,5255129.74822997
16980,"9.2.4",-58581.4582230039,5064239.22602996
16981,"9.2.4",194288.990147002,5594385.77370998
16982,"9.2.4",-62655.8830614965,5305540.87595997
16983,"9.2.4",48835.9722813037,5392829.70917998
16984,"9.2.4",226031.54189,5655600.58876998
16985,"9.2.4",90401.617478197,5512667.42289997
16986,"9.2.4",-8340.49415122284,5203635.34210996
16987,"9.2.4",-18885.9831403988,5417259.65877998
16988,"9.2.4",-72958.8819725052,5358696.02468997
16989,"9.2.4",208391.920314002,5604884.82436997
16990,"9.2.4",-48934.4306937004,5307130.05146997
16991,"9.2.4",105778.216824999,5563247.67919997
16992,"9.2.4",-25900.7972314038,5361425.39625998
16993,"9.2.4",-61816.2437626995,5451732.54330997
16994,"9.2.4",175966.21289,5562583.79544997
16995,"9.2.4",-51502.7388111995,5223199.66435996
16996,"9.2.4",221497.078569003,5586951.14804998
16997,"9.2.4",85135.3365944042,5406603.06043997
16998,"9.2.4",157711.934101999,5392262.78541998
16999,"9.2.4",186917.840538001,5669571.23358998
17000,"9.2.4",-92867.9970607993,5200765.64085997
17001,"9.3.1",-979652.339449384,6594353.11118834
17002,"9.3.1",-1145668.43223032,6864432.61497884
17003,"9.3.1",-866067.340348167,6989184.87423912
17004,"9.3.1",-1282293.69165047,6680319.27837839
17005,"9.3.1",-765724.694806239,6695866.28262864
17006,"9.3.1",-1078118.34107028,6819722.50725877
17007,"9.3.1",-964588.070200344,6658081.34107849
17008,"9.3.1",-943611.893895216,6841635.76360885
17009,"9.3.1",-900803.65586725,6686398.50120856
17010,"9.3.1",-410392.84188698,6227217.58506999
17011,"9.3.1",-1047331.94048026,6986706.32622908
17012,"9.3.1",-976358.52904721,7039356.48561917
17013,"9.3.1",-924956.880141304,6709756.82619861
17014,"9.3.1",-1306160.58691038,6797870.09085862
17015,"9.3.1",-1240123.9089405,6586271.63914819
17016,"9.3.1",-942590.808945318,6696784.48570858
17017,"9.3.1",-714300.621447233,6583281.4569084
17018,"9.3.1",-1277331.84192035,6948617.67772894
17019,"9.3.1",-1264627.64898041,6738113.58314852
17020,"9.3.1",-1047717.48055034,6635711.75984839
17021,"9.3.1",-1136727.49258028,6940904.68115897
17022,"9.3.1",-830020.185245285,6688364.5817286
17023,"9.3.1",-1204467.03384025,6997219.94216902
17024,"9.3.1",-750483.783481223,6802862.58152886
17025,"9.3.1",-963271.536198208,7050334.40649919
17026,"9.3.1",-754718.938598165,6947486.12713909
17027,"9.3.1",-916261.116603169,7053196.06933921
17028,"9.3.1",-915959.090930203,7017622.42634916
17029,"9.3.1",-360617.784182003,6152759.63288999
17030,"9.3.1",-831059.155922231,6711342.03653865
17031,"9.3.1",-863184.901637188,6880725.49866896
17032,"9.3.1",-787113.052112227,6684375.3402886
17033,"9.3.1",-795513.135364168,7018115.52960919
17034,"9.3.1",-1213579.06814043,6679143.96617842
17035,"9.3.1",-902976.577796304,6677915.05040855
17036,"9.3.1",-659237.864729154,6783439.92984883
17037,"9.3.1",-942053.076547381,6536549.47318821
17038,"9.3.1",-920844.204953259,6713443.84673862
17039,"9.3.1",-694755.26619223,6597212.67761844
17040,"9.3.1",-323901.787261001,6308135.64348
17041,"9.3.1",-1066894.87067036,6600029.9395583
17042,"9.3.1",-1007052.33952036,6659578.39031848
17043,"9.3.1",-737074.708697185,6697428.49358864
17044,"9.3.1",-1238164.85737039,6838467.94656875
17045,"9.3.1",-1040738.66370024,7018188.18999913
17046,"9.3.1",-994539.173176267,6868664.2029689
17047,"9.3.1",-735558.108548234,6566797.11821835
17048,"9.3.1",-341130.651850999,5945089.93151998
17049,"9.3.1",-656945.024489202,6760399.0525288
17050,"9.3.1",-746056.445318222,6624420.26741849
17051,"9.3.1",-336401.727970002,5869481.43639999
17052,"9.3.1",-858234.625718151,6966948.65664908
17053,"9.3.1",-1220234.32055034,6801558.89287867
17054,"9.3.1",-1200388.00440045,6596497.23909823
17055,"9.3.1",-1242009.05388036,6777900.02200861
17056,"9.3.1",-1136722.10199028,6852839.0503288
17057,"9.3.1",-1139545.2667203,6955982.167999
17058,"9.3.1",-429585.049712178,6411267.08054803
17059,"9.3.1",-1134094.71526029,6818812.25576874
17060,"9.3.1",-774931.994611236,6674299.73706859
17061,"9.3.1",-766470.950911229,6674406.57663859
17062,"9.3.1",-717762.612759166,6793917.38701884
17063,"9.3.1",-750320.621494245,6555230.76444831
17064,"9.3.1",-892949.821146285,6724953.33224866
17065,"9.3.1",-867892.814834298,6681909.96442858
17066,"9.3.1",-847270.846059255,6748500.32108871
17067,"9.3.1",-690201.33271516,6906721.24244905
17068,"9.3.1",-759780.766232181,6866276.77449896
17069,"9.3.1",-956946.923688281,6742900.81134867
17070,"9.3.1",-980256.576101298,6696651.50017857
17071,"9.3.1",-1002217.3334402,7049385.56251917
17072,"9.3.1",-1149403.95451043,6669206.50414844
17073,"9.3.1",-352305.747606003,6311826.69310999
17074,"9.3.1",-1241404.56443033,6957477.36743896
17075,"9.3.1",-911148.027140289,6770992.98982874
17076,"9.3.1",-697259.930813234,6642615.69741855
17077,"9.3.1",-727888.37860215,7016738.7797292
17078,"9.3.1",-513711.236364229,6483667.53298821
17079,"9.3.1",-379436.840842004,5929196.79177999
17080,"9.3.1",-272945.999262999,5958099.13598999
17081,"9.3.1",-1010303.30263039,6554709.68480822
17082,"9.3.1",-413170.664266977,6358797.06164999
17083,"9.3.1",-827548.62321025,6675249.82965858
17084,"9.3.1",-804557.538812238,6619024.16383845
17085,"9.3.1",-314464.050452001,6027403.25344999
17086,"9.3.1",-658542.324432213,6606934.28184848
17087,"9.3.1",-1293556.12423054,6597503.26389818
17088,"9.3.1",-1177024.33288024,7076624.51270916
17089,"9.3.1",-396550.070895003,6162361.64567999
17090,"9.3.1",-1051452.79449021,6953092.23650901
17091,"9.3.1",-832853.830381137,7021814.22714917
17092,"9.3.1",-426485.669749999,6091818.33854999
17093,"9.3.1",-1291978.19227034,6871172.85027877
17094,"9.3.1",-396382.837352998,6146382.11425999
17095,"9.3.1",-909255.9541942,6928686.15311902
17096,"9.3.1",-964532.613028239,6922327.011909
17097,"9.3.1",-305185.142712998,5981142.48311999
17098,"9.3.1",-1267317.22247034,6849945.76778874
17099,"9.3.1",-1098773.19039036,6638194.12230837
17100,"9.3.1",-396234.031349001,6169237.37664999
17101,"9.3.3",-775226.646031019,6233966.70606
17102,"9.3.3",-546262.245318011,6236202.5407
17103,"9.3.3",-786932.433478011,6399992.90875999
17104,"9.3.3",-624633.084911005,6174384.45242999
17105,"9.3.3",-909590.367906369,6482569.80862808
17106,"9.3.3",-667489.06842298,6417127.15815999
17107,"9.3.3",-957250.741221005,6213888.76392999
17108,"9.3.3",-637005.314602962,6258605.96271999
17109,"9.3.3",-775949.041334324,6461415.68696807
17110,"9.3.3",-931645.436370343,6526753.06284819
17111,"9.3.3",-570114.028751979,6060655.89597998
17112,"9.3.3",-438868.702726,6308401.30523999
17113,"9.3.3",-536377.559867998,6179030.40394999
17114,"9.3.3",-456535.40616999,6095297.10663999
17115,"9.3.3",-565445.094632018,6332073.71628
17116,"9.3.3",-993123.809409019,6294965.39631
17117,"9.3.3",-904565.159364964,6294140.80952999
17118,"9.3.3",-907555.841553,6155436.91235999
17119,"9.3.3",-678259.948569001,6189144.67468999
17120,"9.3.3",-1026998.02369998,6336558.73834998
17121,"9.3.3",-539671.93444302,6038233.03533999
17122,"9.3.3",-791534.794937278,6480933.00234812
17123,"9.3.3",-714068.495989019,6168152.57551
17124,"9.3.3",-924595.139470977,5994009.03145999
17125,"9.3.3",-412184.602167014,6036721.76012999
17126,"9.3.3",-521096.979773968,6192059.98469999
17127,"9.3.3",-570777.15449799,6235349.14096999
17128,"9.3.3",-765796.449748998,6353558.98218999
17129,"9.3.3",-1076284.87730997,6404275.13260999
17130,"9.3.3",-949648.768545996,6083826.30037999
17131,"9.3.3",-589522.98682802,6255596.05001
17132,"9.3.3",-713898.933574002,6413211.39931
17133,"9.3.3",-1049741.85771997,6404227.77800998
17134,"9.3.3",-991451.520053009,6253528.09808
17135,"9.3.3",-585984.862489248,6501817.46498824
17136,"9.3.3",-609960.68981404,6147487.02174
17137,"9.3.3",-1102407.06637999,6421358.78387999
17138,"9.3.3",-659547.657926005,6230405.11133999
17139,"9.3.3",-922732.38918,6140713.86875999
17140,"9.3.3",-555770.957392995,6018351.29395999
17141,"9.3.3",-986906.784077028,6443958.99388
17142,"9.3.3",-657364.292109009,6116328.70236999
17143,"9.3.3",-643613.985598033,6128963.10534999
17144,"9.3.3",-1136260.10972,6400409.76916999
17145,"9.3.3",-1204756.52901997,6422275.77930999
17146,"9.3.3",-881398.750484028,6056042.87493999
17147,"9.3.3",-688800.05969603,5970698.21685999
17148,"9.3.3",-944681.968158039,6047457.51168
17149,"9.3.3",-473091.119688974,6389066.74132
17150,"9.3.3",-1186154.94447049,6528919.42586806
17151,"9.3.3",-435188.491477014,6147796.46060999
17152,"9.3.3",-674892.976995963,6220834.81822999
17153,"9.3.3",-828631.483391022,6079918.82866999
17154,"9.3.3",-1097472.85498,6386960.40592999
17155,"9.3.3",-423424.403500038,6048611.16956999
17156,"9.3.3",-839914.768471012,6403284.47101
17157,"9.3.3",-777240.998983982,5970362.62142998
17158,"9.3.3",-717345.922630023,6258916.98925999
17159,"9.3.3",-607031.909512001,6301051.39180999
17160,"9.3.3",-902274.06734399,5998918.34740998
17161,"9.3.3",-757658.385111273,6449568.33511804
17162,"9.3.3",-910824.752697319,6516234.99930816
17163,"9.3.3",-779488.719286317,6463388.29400808
17164,"9.3.3",-921894.247661985,6430995.84085999
17165,"9.3.3",-448389.799152986,6244109.40928
17166,"9.3.3",-1036324.07841001,6479652.58542
17167,"9.3.3",-837462.230793029,5965191.85465999
17168,"9.3.3",-1027780.59267996,6283465.48807998
17169,"9.3.3",-482033.122782027,6060832.51479999
17170,"9.3.3",-935537.547404367,6490550.96148809
17171,"9.3.3",-487892.81475404,6240846.56838999
17172,"9.3.3",-771441.328512035,6293935.59931999
17173,"9.3.3",-870370.961237979,6186918.70234998
17174,"9.3.3",-804198.276790977,5968345.93923998
17175,"9.3.3",-614543.541434034,6195678.04433999
17176,"9.3.3",-1059720.97057001,6419177.68970999
17177,"9.3.3",-606006.017143026,6085265.17932
17178,"9.3.3",-756605.953473033,6244611.61293999
17179,"9.3.3",-413758.742787002,5954838.76913999
17180,"9.3.3",-740512.042121986,6197904.92957999
17181,"9.3.3",-992698.228480976,6281234.93918998
17182,"9.3.3",-794765.264223037,6416047.26209
17183,"9.3.3",-667704.968373004,6243263.38811999
17184,"9.3.3",-851182.523440997,6069226.11257998
17185,"9.3.3",-424356.365172989,6315952.18011
17186,"9.3.3",-909675.830539012,6338607.24295
17187,"9.3.3",-471182.524056031,5917821.03609999
17188,"9.3.3",-679389.573919002,6034877.56678999
17189,"9.3.3",-842206.814725996,6055311.53624999
17190,"9.3.3",-1049966.38899004,6433341.38719999
17191,"9.3.3",-767653.202793968,5996867.76641999
17192,"9.3.3",-1092985.34701002,6431509.3893
17193,"9.3.3",-599841.127720984,6283771.02547999
17194,"9.3.3",-1135409.42797003,6490359.15091
17195,"9.3.3",-454557.716067987,6230360.41007999
17196,"9.3.3",-538385.621092984,6296117.63071
17197,"9.3.3",-600425.828075021,6210980.41337999
17198,"9.3.3",-953259.459698972,5990130.26046998
17199,"9.3.3",-742344.217140019,5977342.85223999
17200,"9.3.3",-524877.369091034,6214573.75653999
17201,"9.3.4",-695624.732231995,5846964.50937998
17202,"9.3.4",-465336.643516032,5710801.15144998
17203,"9.3.4",-578437.26600698,5940015.51589999
17204,"9.3.4",-393970.327520003,5845886.76275998
17205,"9.3.4",-487943.207768007,5872879.23237999
17206,"9.3.4",-556669.819096974,5732273.77831998
17207,"9.3.4",-515098.503628983,5885948.41704998
17208,"9.3.4",-440313.440371999,5758838.98664998
17209,"9.3.4",-593658.875952027,5763803.91285998
17210,"9.3.4",-473193.147163032,5885663.20474999
17211,"9.3.4",-667453.512771998,5840720.03126998
17212,"9.3.4",-564002.733387041,5841900.79126999
17213,"9.3.4",-537983.571112964,5833250.08715999
17214,"9.3.4",-639572.767052019,5858221.59182999
17215,"9.3.4",-523961.500040966,5809433.99507998
17216,"9.3.4",-498737.054163013,5849156.18119999
17217,"9.3.4",-435490.836219997,5785952.93350999
17218,"9.3.4",-627084.40359901,5830474.59646999
17219,"9.3.4",-475143.201902,5736509.71735998
17220,"9.3.4",-646173.770700022,5843914.07745998
17221,"9.3.4",-511398.598405023,5663703.07932998
17222,"9.3.4",-432816.420350979,5843856.72378999
17223,"9.3.4",-502434.445339033,5703346.52778998
17224,"9.3.4",-557749.469157973,5831766.94482999
17225,"9.3.4",-461010.493064004,5784023.11220999
17226,"9.3.4",-481574.573522013,5807858.46210999
17227,"9.3.4",-416760.225480003,5865586.60213998
17228,"9.3.4",-398183.289583999,5828338.42525999
17229,"9.3.4",-333244.376043003,5860281.19202998
17230,"9.3.4",-426461.103194005,5790706.14367998
17231,"9.3.4",-441728.553059017,5792145.74151998
17232,"9.3.4",-381665.241396999,5877460.55587998
17233,"9.3.4",-515207.589586996,5831323.80763999
17234,"9.3.4",-548448.766709989,5765137.22321999
17235,"9.3.4",-506170.804229036,5889953.23921
17236,"9.3.4",-573382.90004602,5797716.11619999
17237,"9.3.4",-481681.909340971,5921026.68629999
17238,"9.3.4",-484905.717566983,5853209.65468999
17239,"9.3.4",-582905.736345036,5806434.68098999
17240,"9.3.4",-511166.195395005,5863772.96358998
17241,"9.3.4",-526490.307730997,5891907.45786998
17242,"9.3.4",-418119.454779004,5838643.52335999
17243,"9.3.4",-652163.834202994,5833725.58485998
17244,"9.3.4",-480110.65826898,5818562.94791998
17245,"9.3.4",-589128.42529304,5858077.26826998
17246,"9.3.4",-335721.918306006,5791399.32844998
17247,"9.3.4",-472145.021583039,5866864.15660999
17248,"9.3.4",-455269.062126042,5840006.29364999
17249,"9.3.4",-480144.307486033,5791383.23582999
17250,"9.3.4",-531198.245094033,5868709.60996999
17251,"9.3.4",-488102.86108704,5813109.21278999
17252,"9.3.4",-516027.786023022,5828977.81095999
17253,"9.3.4",-349844.467447003,5870642.44691999
17254,"9.3.4",-708778.62366196,5849883.17399998
17255,"9.3.4",-699282.446316982,5837949.49369998
17256,"9.3.4",-633056.967126041,5873857.67104999
17257,"9.3.4",-593181.917115969,5818522.24762998
17258,"9.3.4",-426948.070677001,5767466.83846998
17259,"9.3.4",-461896.09920104,5907781.79593999
17260,"9.3.4",-338284.206795003,5813543.58047998
17261,"9.3.4",-321657.617034003,5780502.64866998
17262,"9.3.4",-548290.637869003,5740526.92706999
17263,"9.3.4",-327355.489587997,5785634.75773999
17264,"9.3.4",-515454.131960965,5737655.72219998
17265,"9.3.4",-562324.947655015,5765729.67276998
17266,"9.3.4",-550525.165707974,5763811.46766997
17267,"9.3.4",-554729.754365993,5754683.87890998
17268,"9.3.4",-447496.319568032,5864194.80068999
17269,"9.3.4",-455280.532666032,5792334.71429999
17270,"9.3.4",-432488.920709034,5796601.05479998
17271,"9.3.4",-629689.664742027,5815146.70949998
17272,"9.3.4",-665223.339377967,5829323.00690998
17273,"9.3.4",-576979.240817012,5921356.64234999
17274,"9.3.4",-425222.494693964,5881016.75669998
17275,"9.3.4",-444055.223875007,5872730.24952999
17276,"9.3.4",-357432.425578001,5851000.05185999
17277,"9.3.4",-545394.569116029,5825841.71909999
17278,"9.3.4",-507984.005499011,5945978.10929999
17279,"9.3.4",-498076.430371985,5798876.62735998
17280,"9.3.4",-509571.613923974,5782274.47838998
17281,"9.3.4",-545803.325839965,5921393.28382998
17282,"9.3.4",-468757.554808992,5778607.70432999
17283,"9.3.4",-590724.30350498,5753331.40344999
17284,"9.3.4",-479210.68970603,5830294.23850998
17285,"9.3.4",-588695.755087016,5889295.49804999
17286,"9.3.4",-435386.705100015,5904320.40361999
17287,"9.3.4",-566592.863843025,5832336.50672999
17288,"9.3.4",-490504.937114028,5849295.59301999
17289,"9.3.4",-522980.497055981,5740474.11322998
17290,"9.3.4",-332740.234109998,5814568.64559998
17291,"9.3.4",-341732.667682998,5789318.71477998
17292,"9.3.4",-561402.700548999,5933822.78592998
17293,"9.3.4",-631355.056288974,5817512.63355998
17294,"9.3.4",-669041.055370019,5822431.27314998
17295,"9.3.4",-551600.776448033,5844459.55613999
17296,"9.3.4",-496990.303195001,5938948.12249999
17297,"9.3.4",-630319.441556966,5813251.31619998
17298,"9.3.4",-412743.284315997,5827192.86639998
17299,"9.3.4",-670089.041006042,5801048.84416999
17300,"9.3.4",-480719.339922986,5716757.44991998
17301,"9.4.1",-668953.876066964,5472003.24564997
17302,"9.4.1",-634537.93069897,5544667.01231997
17303,"9.4.1",-564731.935334016,5475003.19829997
17304,"9.4.1",-776234.642317043,4730954.30036995
17305,"9.4.1",-716818.031783016,5695346.57839998
17306,"9.4.1",-690450.061354957,5194081.86581996
17307,"9.4.1",-607217.958196018,5358826.22689998
17308,"9.4.1",-812786.819518056,4681753.21433996
17309,"9.4.1",-827502.003481026,5663907.76317998
17310,"9.4.1",-791849.559365996,4681279.83903995
17311,"9.4.1",-889310.607549957,5010323.90879996
17312,"9.4.1",-724461.640291975,5749650.07896998
17313,"9.4.1",-692225.418730013,5525147.95110998
17314,"9.4.1",-783307.688313962,4851648.60713995
17315,"9.4.1",-679698.657331016,5567775.87136998
17316,"9.4.1",-734412.091148963,5763869.21323998
17317,"9.4.1",-623659.788015047,5178277.69474997
17318,"9.4.1",-667538.706813963,5222028.67268997
17319,"9.4.1",-702487.122609985,5642740.59977998
17320,"9.4.1",-889384.12347901,4930103.51937996
17321,"9.4.1",-716323.965998986,4889748.64182995
17322,"9.4.1",-742547.467940032,4671717.18234995
17323,"9.4.1",-655273.566606055,4958939.80593996
17324,"9.4.1",-750939.972138988,4895981.63096995
17325,"9.4.1",-551058.043446024,5399029.06476998
17326,"9.4.1",-519430.05311697,5239829.96590996
17327,"9.4.1",-648802.160556966,5893128.02028999
17328,"9.4.1",-717370.481346014,5734443.45724999
17329,"9.4.1",-850892.365392986,5016068.38646996
17330,"9.4.1",-682246.436887962,4794608.36883995
17331,"9.4.1",-818816.718156978,4841010.65755995
17332,"9.4.1",-587597.939573979,5614199.22400998
17333,"9.4.1",-564084.864671021,5307860.93208998
17334,"9.4.1",-855583.787005035,4961424.95115996
17335,"9.4.1",-606166.334351994,5933249.62423998
17336,"9.4.1",-883150.546190998,5586086.30407998
17337,"9.4.1",-620491.887131052,4933779.46663997
17338,"9.4.1",-848496.62640903,5870332.21867999
17339,"9.4.1",-716506.446085053,4588058.45876995
17340,"9.4.1",-715480.829964007,5033588.58215997
17341,"9.4.1",-618402.837954039,5981000.85129
17342,"9.4.1",-761101.890999042,4989530.63332997
17343,"9.4.1",-824642.522064995,5863680.33642999
17344,"9.4.1",-834139.447595012,5673159.04772998
17345,"9.4.1",-699190.507553994,4624124.47411994
17346,"9.4.1",-858439.475916975,5595269.86197998
17347,"9.4.1",-880554.922743001,4764260.13031995
17348,"9.4.1",-765193.647674973,5685238.93987998
17349,"9.4.1",-733471.010580002,4691787.85062995
17350,"9.4.1",-737705.914931984,5203607.51298997
17351,"9.4.1",-806695.775797993,4586496.21270994
17352,"9.4.1",-796495.429364979,4969959.09851996
17353,"9.4.1",-813388.03064104,5799074.09693
17354,"9.4.1",-750969.934366029,4817597.92306996
17355,"9.4.1",-669563.741553008,5127356.75284997
17356,"9.4.1",-666484.275368967,5928829.64410998
17357,"9.4.1",-737659.167377964,4823859.75250995
17358,"9.4.1",-596297.713110973,5343721.06335997
17359,"9.4.1",-539835.036408021,5402086.66150998
17360,"9.4.1",-499203.307346957,5328784.37124997
17361,"9.4.1",-554118.280520037,5282193.85411997
17362,"9.4.1",-656002.743943961,5278145.40653996
17363,"9.4.1",-738901.661485963,5520921.12112997
17364,"9.4.1",-697421.102514967,5667287.36660997
17365,"9.4.1",-727536.77972203,5531502.10148998
17366,"9.4.1",-676477.82602602,5871556.46005998
17367,"9.4.1",-576222.406675044,5468731.63644998
17368,"9.4.1",-756648.443500048,4883820.35255995
17369,"9.4.1",-748888.223268991,5754310.21504998
17370,"9.4.1",-812807.239190987,5751568.50318997
17371,"9.4.1",-735651.914571997,5680284.98979998
17372,"9.4.1",-621768.86860103,4859889.19136996
17373,"9.4.1",-556287.956843021,5064940.78998996
17374,"9.4.1",-678926.787379027,4965636.34419996
17375,"9.4.1",-851831.279924006,5705606.08099999
17376,"9.4.1",-790085.47717902,5668828.13276998
17377,"9.4.1",-786796.456140004,5943083.49646998
17378,"9.4.1",-664923.800133025,5221804.89861996
17379,"9.4.1",-498224.175849003,5309689.24135997
17380,"9.4.1",-601293.536897045,5309695.81284997
17381,"9.4.1",-761538.511154963,5542802.43775998
17382,"9.4.1",-870709.050188966,4858187.56570995
17383,"9.4.1",-639240.025626027,5750522.74873999
17384,"9.4.1",-606524.310507042,5523194.07441999
17385,"9.4.1",-841551.740734971,5672208.73996998
17386,"9.4.1",-698272.074914981,5682257.96919998
17387,"9.4.1",-799624.464707955,5010008.55450996
17388,"9.4.1",-830317.686419048,4916861.22975995
17389,"9.4.1",-541061.262635023,5680853.72378999
17390,"9.4.1",-752443.592981973,5517623.57395997
17391,"9.4.1",-720515.007350966,5157732.70321996
17392,"9.4.1",-581343.73683198,5425455.92512998
17393,"9.4.1",-505592.184440975,5483535.64067998
17394,"9.4.1",-693667.296236005,5809699.55601998
17395,"9.4.1",-715098.648539041,5552472.48297999
17396,"9.4.1",-725413.866880983,4585398.37794993
17397,"9.4.1",-507140.327566985,5485227.39796998
17398,"9.4.1",-664466.186498998,5232851.43090997
17399,"9.4.1",-790106.635010001,5720036.44002998
17400,"9.4.1",-884511.284424961,4926463.19147995
17401,"9.4.2",-374987.426815002,5163558.80752996
17402,"9.4.2",-198934.430541997,5661368.50411998
17403,"9.4.2",-453326.459514002,5718992.51646999
17404,"9.4.2",-442423.380297998,4911801.55673996
17405,"9.4.2",-273444.236993,5462265.49848997
17406,"9.4.2",-286605.746585001,4862069.03203995
17407,"9.4.2",-440393.459889003,4955888.67178996
17408,"9.4.2",-348336.745273998,5565120.56819998
17409,"9.4.2",-285982.550264003,4905924.15712996
17410,"9.4.2",-270313.563645998,5106153.78141996
17411,"9.4.2",-375866.803258005,5327400.17041998
17412,"9.4.2",-298596.198954004,5073919.04427996
17413,"9.4.2",-306251.287425004,5393044.08421998
17414,"9.4.2",-425320.821351007,4881509.73904996
17415,"9.4.2",-324080.948142002,5443293.63381998
17416,"9.4.2",-200278.410405003,5150722.40111996
17417,"9.4.2",-380758.378180998,5218402.53421997
17418,"9.4.2",-237310.616070997,5449894.39812998
17419,"9.4.2",-319079.837574005,5302308.82812997
17420,"9.4.2",-189976.340480998,5438189.44101997
17421,"9.4.2",-215932.143431997,5162698.71080997
17422,"9.4.2",-351547.584252,4966110.72378996
17423,"9.4.2",-358598.644122998,5581396.47292998
17424,"9.4.2",-422232.443254003,5532629.68881998
17425,"9.4.2",-272181.750874005,5193998.10976997
17426,"9.4.2",-422100.690867002,5392700.25322997
17427,"9.4.2",-358786.019663997,5171682.36102997
17428,"9.4.2",-370552.029954007,4944363.62622996
17429,"9.4.2",-215583.772271002,5226451.29457996
17430,"9.4.2",-501035.356405001,4632078.55029994
17431,"9.4.2",-493880.160248006,4790860.35631995
17432,"9.4.2",-572968.398761992,4733567.13165994
17433,"9.4.2",-368877.262671001,4949479.78846996
17434,"9.4.2",-293858.02856,5571734.77674997
17435,"9.4.2",-509490.283428003,5061712.30124997
17436,"9.4.2",-492226.052462,4763031.60604995
17437,"9.4.2",-311416.192599004,5098868.72805996
17438,"9.4.2",-288119.731617004,5615696.87164998
17439,"9.4.2",-450070.241662985,5741580.72803998
17440,"9.4.2",-214655.033570005,4949807.55991996
17441,"9.4.2",-206597.452149999,5574520.19202998
